SBP 9198,1013382,9
AQM 186,333768,1
MAA9094,46555,15
AAV 2381,311196,1
AAD 2467,371961,1
B400900,488605,8
DAA 9323,72439,18
SCK 957,1026916,9
NAI 9842,107598,5
LDA 5033,115960,3
SAC 8785,950234,9
SAF 6732,451711,9
SBI 3855,1145518,9
STP 2043,900315,9
SAV 5465,392087,9
SBY 4931,908608,9
MAB5799,122757,15
SCX 852,1047945,9
SIO 167,1070434,9
AAD 2898,343489,1
B205884,446848,8
RAD 7231,99497,17
SAZ 7359,367884,9
SBJ 3953,1163687,9
DAA 4370,900018196,18
SBJ 5424,1166454,9
SEF 156,1091186,9
AAF 6186,318883,1
SBG 5128,1102568,9
SAV 2711,438450,9
AAF 1759,331346,1
SBN 7693,370926,9
SGK 882,1187752,9
SAA 4036,920039,9
LCA 4013,105510,3
SBD 1796,900412,9
SAU 5275,513388,9
SAK 9043,502176,9
LDE 418,106510,3
SAO 8178,509377,9
LKA 1458,21540,3
AQB 667,351062,1
AAG 2146,136462,1
SCE 2693,444930,9
SBK 4738,1185603,9
OAA 8909,34434,6
OAI 612,42579,6
DAN 632,39266,18
SAV 4439,406236,9
HIB 1352,140356,14
ARE 931,362722,1
SBC 8912,1013790,9
SAV 9894,495795,9
DAA 2753,900013830,18
FRA 1801,13101,11
B110799,395645,8
SBI 2666,1142508,9
SBK 4224,1184250,9
QAA 5514,90405,4
CCA 9270,2445,13
SAN 1410,908946,9
AAC 7879,263808,1
SBI 4702,1147456,9
SBJ 8655,1173185,9
SBP 6965,1171080,9
KDH352,39497,16
SBE 9249,1058079,9
LAC 1751,88710,3
SDB 203,1052741,9
APS 876,713924,1
GAA 6471,21644,0
B523476,416202,8
SAA 3003,998497,9
AAB 4054,285598,1
B549996,427688,8
AQY-674,367282,1
AAA 2406,271014,1
SBI 6182,1150249,9
SBC 5551,127647,9
OAA 3572,42973,6
SCF 2486,1179622,9
OAA 6442,29273,6
SAD 1431,951178,9
SAB 6883,936578,9
AAD 2858,338931,1
SAJ 2044,498857,9
AAA 3430,212432,1
SAO 5098,475422,9
SAW 1228,405216,9
SBI 7237,1152613,9
B701423,201277,8
KMN099,16055,16
SAZ 9653,975350,9
B584537,501039,8
SCF 4295,494267,9
SAR 3419,481845,9
IAB 5737,349075,10
JFB 5585,121802,12
RAA7933,92798,17
B505316,363163,8
AAG 9037,241500,1
SFW 974,1161954,9
SAV 8002,466640,9
SBG 4309,1100745,9
SBX 4768,1172433,9
BAA2454,408086,8
AAG 6407,743492,1
KDJ607,40668,16
JFB 8196,136280,12
SBW 4262,509943,9
SAN 2427,329444,9
SAB 5058,934459,9
HAR 198,144492,14
AAF 7514,141821,1
SBG 3504,1098831,9
B709325,493131,8
B547969,476346,8
SBD 4273,1021450,9
SBC 9342,1014609,9
GDA 1166,1499,0
OAF 331,45768,6
AAA 3749,340729,1
KMD564,32269,16
SEB 832,1088099,9
SCP 1082,1062550,9
SCI 7856,1008865,9
SAR 1217,443234,9
B548932,478745,8
B556789,505366,8
AAF 9594,160399,1
LFA 3293,103080,3
SEP 936,1108794,9
EMA 2151,47811,2
SCH 401,1020465,9
SAY 6555,278233,9
SGC 680,1172941,9
SAE 1367,323455,9
B528038,429097,8
PAI 511,104884,7
SBO 7127,1045120,9
LKA 1967,24200,3
SBH 7278,1131604,9
KCB992,43011,16
SAJ 2358,505690,9
GAO 042,27784,0
SAJ 7994,179032,9
SGJ 8,1184305,9
AAG 3579,736735,1
PAA 6284,14804,7
AAD 5281,119461,1
SDI 2573,1110335,9
SAW 9659,500486,9
SBM 1513,350118,9
AAD 9263,264491,1
SBJ 7314,1127598,9
SAR 3922,460007,9
OAA 8806,20384,6
STP 3152,968516,9
JFA 914,129243,12
AAA 2772,162759,1
AAB 5447,358752,1
KMK364,29419,16
B119021,417356,8
B551121,486383,8
LAA 5311,111060,3
RTP 2603,9160,17
AAS 9904,227785,1
B563246,508912,8
SAE 1503,478916,9
SCQ 4492,506873,9
AAI 8734,176672,1
SBI 9286,1156381,9
GBE 120,22602,0
B571145,402542,8
AAC 9055,429784,1
FRA 7721,13162,11
B803572,484990,8
DAA 9910,81869,18
SAV 9572,385230,9
SAY 6889,440419,9
AAE 4073,238769,1
SAX 7292,504527,9
SET 124,1112380,9
QAD 1828,711402,4
SBK 6009,929043,9
B302763,154012,8
SBL 9760,506974,9
SFY 284,1164670,9
B131012,447774,8
SAK 1813,426136,9
EMA 7458,242623,2
B557789,512447,8
LGF 594,71890,3
SEX 194,1118784,9
B559171,519495,8
SCO 1432,1173343,9
RAA5789,90420,17
AAE 3951,250946,1
AAE 4500,151870,1
SAS 8673,452769,9
QAA 2744,4003279,4
IAB 4773,342619,10
MAA7388,98500,15
BAA2225,452109,8
ERB 2778,364663,2
AAE 3442,263990,1
SAS 4593,907142,9
CCA 6065,1003491,13
SDS 748,1076824,9
AAB 9246,231641,1
AAG 2835,735682,1
CCS 479,1042495,13
SAR 2149,904098,9
SBG 3116,1097905,9
SBN 4047,1185047,9
SAA 5566,924418,9
DAA 4614,900012973,18
SAU 2691,283066,9
SFF 198,1129997,9
SCZ 456,1050327,9
SCH 5591,1152598,9
LGA 2001,54700,3
AAE 1183,163695,1
AAC 6231,320234,1
B301783,152729,8
B570085,352742,8
SBK 2942,1181087,9
SBI 1516,1139528,9
SBG 5404,1103211,9
SBK 4046,1183789,9
SCM 9961,1082178,9
STU 627,900354,9
SBG 7374,1088984,9
SBL 3346,1025523,9
AQG 627,368455,1
CCM 1318,111614,13
B533467,441697,8
PAA 4199,25259,7
SBC 6882,434105,9
QAB 1480,2856401,4
SAF 6619,429202,9
B554198,498694,8
SBI 1107,1138660,9
GAA 7453,27802,0
SBF 8912,1087465,9
SIO 430,1142727,9
SCP 9116,474845,9
B1M233,392989,8
NAE 5313,37290,5
AAA-9744,312970,1
SCG 7986,1098648,9
SAU 8741,476554,9
AAD 8453,283640,1
B523223,396415,8
RTP1068,99660,17
SBH 9205,1136507,9
SAZ 6353,454860,9
SAV 9076,502222,9
B802564,461560,8
SAC 4630,944353,9
SBF 9749,1091154,9
B518662,409246,8
AAA 1742,228152,1
AAH 5051,268558,1
DAA 2738,900018784,18
GAB 2133,9028,0
GBE 578,24492,0
B104708,361308,8
SAR 3290,409638,9
DAA 9411,14646,18
EMA 5846,243937,2
SBP 7590,445675,9
NAH 8752,105857,5
LEA 3466,93800,3
SBD 6280,1025838,9
AAF 8682,331425,1
B704209,205864,8
SFM 183,1140939,9
SAP 3730,489963,9
SAV 9654,350103,9
SEF 163,1091120,9
CCA 3645,104951,13
SBJ 3171,1162044,9
FTP 1603,6142,11
SBG 9253,1112440,9
SBP 3344,411968,9
SAC 4456,944201,9
SBI 5172,289325,9
LDA 4991,115610,3
AAF 3877,269674,1
SAG 2971,299932,9
FAL 1261,11342,11
AAB 2273,281780,1
AAD 8919,365054,1
ATC 1650,745753,1
RAB1456,92703,17
SGK 740,1187422,9
LEA 3231,92620,3
EJA 392,460349,2
B132878,497374,8
SAF 4545,902792,9
LGF 770,73660,3
KPA414,32462,16
SAO 5903,424728,9
SBK 3556,1182686,9
SBZ 938,1009986,9
AAG 1632,291113,1
LPA 1862,25610,3
HTP 500,102001,14
SBG 4202,1100495,9
SEZ 778,1122337,9
SAF 7205,434338,9
LDA 3586,99280,3
ARK 504,329118,1
SBB 8502,393647,9
DAJ 999,4605,18
B106932,365624,8
SBE 3248,1040470,9
AAD 4817,168011,1
AAB 7653,158500,1
CCO 910,1014452,13
B513728,401371,8
SAR 8407,335223,9
SAF 2922,289193,9
SBP 7991,1118700,9
SAU 4508,474493,9
LGA 1264,50470,3
B549754,481159,8
SBG 6301,1105146,9
SAG 1486,451198,9
B128460,465880,8
LDB 5806,71290,3
AAE 9582,216045,1
LKA 1608,33130,3
SCE 3449,452264,9
GBA 2116,11106,0
HAA 9656,109289,14
LED 981,76690,3
SAC 9623,959452,9
ARE 958,358720,1
RAA5291,76152,17
SAI 6361,492864,9
KDJ912,40937,16
AVK 6752,737336,1
SBI 9575,998053,9
SBG 4672,1101410,9
LEA 626,58110,3
SBE 7891,1053371,9
SAH 1271,415298,9
CCA 6566,1005106,13
SBA 2977,512390,9
SBI 1824,1140233,9
SBR 6151,1160731,9
SAY 5424,982094,9
SAW 5966,962942,9
SAI 6378,990061,9
SBB 3574,601551,9
SAI 2426,512764,9
SBI 6543,1036878,9
SAE 3029,955359,9
PAA 6109,23726,7
SBR 7824,1157407,9
SBH 1057,1114538,9
NTP 2103,33584,5
IAB 3012,346256,10
AAB 9072,157427,1
SAV 9853,460068,9
SAF 6056,448427,9
SAI 5492,425745,9
SBI 1210,953952,9
SAW 1405,508551,9
SBI 4517,1147150,9
SCR 2348,980730,9
SBI 1666,1086819,9
B559212,517842,8
ARQ 457,729053,1
B576497,507717,8
RAA6285,104082,17
NAK 2840,110304,5
AST 704,350848,1
EPF 070,364351,2
SBE 9093,1057443,9
SBD 6384,1026135,9
KMG735,32798,16
JSA 076,125327,12
SBW 3236,468422,9
SFG 607,1132113,9
APW 510,316260,1
SBZ 7456,456141,9
SCQ 376,1036247,9
SBH 9704,1137516,9
SCO 2140,353419,9
AAI 7408,120800,1
LGE 796,65320,3
SBH 9578,1137085,9
ATM 3168,173777,1
MAC9979,43278,15
EAV 986,620641,2
NAE 5824,31706,5
AAC 8461,338580,1
LBA 2681,92990,3
AAH 1894,136719,1
SAY 1662,467451,9
SBK 4948,1186047,9
SAN 7291,462069,9
SAV 5785,463877,9
SAF 5179,409738,9
AAG 6990,368925,1
SCR 8020,351642,9
SAX 7831,966267,9
SAR 8932,375308,9
SBH 5494,1127166,9
SAG 2780,392099,9
SAU 4481,406300,9
SAP 1883,434554,9
ARP 187,728447,1
B546139,471839,8
SBK 2665,1180359,9
SBI 5175,1148252,9
SEC 2,1088324,9
SFB 929,1125357,9
SBJ 9837,1175865,9
LDA 2744,92600,3
DAM 877,33131,18
SAG 4417,955538,9
RAC 2874,90844,17
SAF 3524,388743,9
OAA 3363,44801,6
GCA 1120,9887,0
SBC 2978,1004740,9
LGA 3102,60150,3
IAB 3237,341724,10
HIA 6369,117307,14
MAA3388,114390,15
SAK 2713,403400,9
STC 2169,1103519,9
SAG 3648,419651,9
SBI 7655,1153387,9
SAQ 2320,478203,9
SBJ 8465,1172838,9
DAR 572,71590,18
SBH 9370,1136815,9
AAE 3914,274998,1
SCP 1816,1092848,9
AAA 8928,267038,1
AQQ 954,717951,1
SAZ 6691,973243,9
AAA 9833,321997,1
SAY 6877,339868,9
SBD 8465,1030544,9
AAS 8945,126081,1
FRA 9655,9773,11
SAO 7508,335214,9
AAD 1769,328007,1
SAX 8611,432154,9
AAE 9464,265072,1
IAI 448,343939,10
STC 1450,940323,9
SAB 6380,936004,9
B146561,498007,8
SCL 2303,1145307,9
SAE 3982,281861,9
QAA 7375,4004385,4
SAH 4410,350710,9
SAX 6193,345969,9
ABT 847,274422,1
AAV 1659,325273,1
SAX 8452,966575,9
DAA 8815,62945,18
SBR 2749,1086626,9
SBD 4563,1021995,9
SGH 617,1181741,9
SAN 9793,402391,9
SCS 972,1040267,9
SBR 4678,986561,9
EMB 0327,622008,2
SBC 9208,1014345,9
NAX 6521,37207,5
SAS 6575,456115,9
AAD 7643,253828,1
AAG 5955,744133,1
SAP 8009,362877,9
ASS 955,324464,1
ATM 4940,735437,1
SAF 6727,404616,9
ICG 970,351381,10
B545357,469687,8
SAU 7615,454874,9
QAD 3088,2637301,4
B555868,501882,8
SAV 9802,445457,9
FRA 7169,2102,11
DAS 567,79863,18
JFA 176,135947,12
SAW 6112,473324,9
B804222,507883,8
SAI 8174,402702,9
SBR 1532,1110728,9
APN 426,380277,1
SAJ 4575,509023,9
SBD 6601,954128,9
AAG 8093,279197,1
AAN 8548,747202,1
SBF 9488,1090134,9
SKM 655,1134328,9
RAA1187,72599,17
SAG 9583,447793,9
GAA 4791,18573,0
SBB 8068,295466,9
PAA 7134,104241,7
SEQ 624,1109803,9
SBB 3659,977295,9
SBF 6070,1077002,9
SCZ 311,1050109,9
SFJ 579,1136740,9
SBG 4956,1102223,9
AAD 6100,282419,1
SGK 21,1185980,9
AAP 4067,324889,1
SBI 5214,1148292,9
FRA 5780,8068,11
SCG 5403,398072,9
SBE 1254,1034525,9
SBI 4155,1146357,9
SBB 6417,233664,9
B541854,461793,8
SBW 7507,1071739,9
MAD9706,118457,15
DAB 2197,11188,18
B124394,425875,8
AAD 7834,309995,1
SAS 4100,428586,9
ATM 3388,230999,1
ASE 343,746017,1
ARC-644,720271,1
GAA 2665,10702,0
SBD 2433,1018227,9
SAY 8440,289807,9
SAC 5724,945691,9
AAA 2959,204067,1
SAF 9107,466648,9
B552335,489612,8
SAS 9493,514410,9
SAQ 9113,308318,9
B559253,517242,8
SAP 9352,478931,9
MAC7230,111900,15
B590054,469956,8
B130321,476988,8
SBJ 8676,1173267,9
GAA 1783,1800,0
SAP 4493,411123,9
SBA 2313,410048,9
SAJ 1325,453525,9
SFW 746,1161461,9
AAB 6532,364905,1
SEA 683,1086510,9
SBD 4812,1022505,9
B582798,490624,8
ARG 372,721633,1
SAR 4487,323946,9
SAO 1756,440734,9
B554306,495941,8
SBO 2967,1113061,9
STC 1466,941936,9
AAN 9752,115119,1
AAD 5201,226549,1
SBG 3233,1098156,9
SAE 3656,437795,9
SLH 239,1082924,9
AAE 6731,275007,1
LHA 375,25790,3
HAD 534,144145,14
AQD 622,369240,1
AAF-6928,730512,1
SAI 1559,481804,9
SBC 4829,1007421,9
SBI 7904,1153710,9
LCA 2757,101050,3
SAI 3221,400386,9
SAE 9326,360542,9
RAH180,89950,17
AAB 4118,323029,1
GAA 7247,26582,0
SBK 4675,1185424,9
ART 515,732496,1
SBH 3098,470812,9
RAR293,109570,17
SBM 1426,1181613,9
B558307,443597,8
ASD 614,744573,1
B712700,418056,8
AAB-7268,376512,1
AAC 5145,129239,1
SAO 9185,509809,9
AAG 7051,745543,1
SBI 7930,1153739,9
NAA 1087,31649,5
SBJ 3650,424067,9
SAJ 1017,499823,9
B132979,251415,8
PAG 439,107451,7
SAE 9257,444263,9
SAI 4289,441848,9
LTP 3276,53190,3
SBG 7056,1106918,9
SBG 1500,1093600,9
SJE 857,1187418,9
AAC 4206,339199,1
SBH 1765,500145,9
SBL 4117,502533,9
SBF 3827,1069825,9
QAE 6310,3173001,4
SBK 3867,1183371,9
SAA 2996,998494,9
SBL 7236,1090341,9
JSA 080,111335,12
AAB 9194,301844,1
STI 26,1096532,9
SBJ 9226,1174414,9
B553342,493292,8
SAX 4293,965266,9
SAU 8211,960178,9
RAS452,109412,17
B129834,475777,8
SBA 1579,437157,9
SBW 2606,1141620,9
SBK 7169,1019501,9
SBR 5461,1169344,9
LNA 2011,35770,3
LDA 3404,87830,3
SAF 2227,495554,9
AAF-3559,305838,1
QAD 2175,4004602,4
LDA 3676,100180,3
SAF 8051,415770,9
APP 618,383192,1
JNA 186,127804,12
SBK 5667,1187369,9
SBI 6551,1151223,9
NAF 6790,102724,5
SAH 2939,389520,9
AAF-2723,170480,1
GBA 3018,27960,0
SBC 4437,1006817,9
MAC6563,113247,15
SAO 3099,478454,9
LCE 627,97030,3
SBJ 2145,1159894,9
LDB 3900,83240,3
SAI 8929,505415,9
SAI 6660,395589,9
SAC 2380,941731,9
SBA 9717,916515,9
DAL 249,17055,18
ATM 2470,413499,1
SFO 922,1145706,9
SBI 1184,1138789,9
SAE 5579,447378,9
B803866,493605,8
SAQ 5928,485562,9
LFA 4627,34990,3
STC 2698,1136141,9
ATP-1723,740308,1
SAP 2107,474942,9
HAE 490,105171,14
APZ 085,427733,1
AAG 7258,746853,1
AAA-4550,379837,1
SBF 9183,1089871,9
AAD 5511,251746,1
SCF 9041,1152192,9
AAD 7628,366938,1
AAG 5263,743645,1
SAZ 4866,972280,9
SAI 8245,909577,9
SBD 6538,1026393,9
ARW-245,736243,1
AAB-5899,175100,1
B552594,490687,8
SBA 4163,981982,9
EPC 126,361623,2
SAQ 2111,440231,9
SBO 3101,381852,9
SBJ 4108,1163968,9
SAX 3136,988648,9
SDS 485,1076497,9
SBH 3160,1120262,9
SAA 2722,998193,9
SFT 838,1155648,9
JYO 7457,136352,12
SBJ 2987,1161701,9
SBH 6983,281134,9
SBJ 9835,1175863,9
SAG 8649,110763,9
SCP 5844,1009911,9
SCK 422,1025887,9
GBA 1405,4581,0
SAD 2469,952121,9
BAD989,200365,8
AAB 3218,242401,1
ETU 0434,560764,2
SBY 4813,909049,9
B706297,442968,8
AAJ 5084,170982,1
SBF 2840,1067027,9
SFM 113,1140856,9
SAQ 2972,475695,9
SBJ 7799,1171355,9
B548779,478682,8
SCS 310,1039351,9
SBJ 7329,1170473,9
B205126,432624,8
SAR 9093,443281,9
SBH 9816,1137816,9
SBC 9820,1015532,9
SAS 1722,468673,9
LCA 1933,96780,3
SAG 9132,486954,9
AAB 9230,322308,1
SCO 6982,426172,9
AAD 7779,271567,1
AAB 8757,261324,1
EMA 6654,54988,2
SAQ 9477,483545,9
AVH 8504,741602,1
B557469,510592,8
EMB 4116,901821233,2
AH 93255,134961,1
SAE 3348,507123,9
CCA 7818,1057776,13
SBZ 7812,1023783,9
SBB 6791,918725,9
SBR 1380,484675,9
EPH 647,367293,2
ARW 533,359931,1
SAO 8934,474657,9
MAB7989,47376,15
SFW 601,1161182,9
SKI 551,1095961,9
SBK 4625,1185332,9
AAB 1042,118130,1
SBK 1691,1177897,9
B302473,152378,8
AAG 1785,260546,1
B511532,397330,8
B552744,421824,8
SBB 9884,1002072,9
LDA 3258,97280,3
SAG 4601,423124,9
B546478,474950,8
NAH 8580,105622,5
SFL 263,1139472,9
AAC 5425,228234,1
LTP 3440,68470,3
SAH 5504,362864,9
ARN 381,726807,1
SBJ 4497,483693,9
SAQ 6993,482046,9
AAD 1905,326610,1
PAA 9853,21713,7
SAW 5907,452380,9
AAD-8839,376036,1
SBR 7871,1172626,9
SAH 7846,371601,9
OAA 7689,34402,6
B556127,503718,8
SBB 4257,977763,9
SCO 3192,1170511,9
CCA 5498,110708,13
SAF 4870,403164,9
SBI 4530,1147163,9
SCM 1391,1094276,9
LBA 1767,85060,3
AAC 3194,267740,1
SBD 6564,1026433,9
SCM 2251,1011436,9
SBE 6501,1048594,9
RAJ771,78170,17
JYO 1287,122960,12
SAG 390,883212,9
SAA 2044,398760,9
AAB 1817,228443,1
SBB 204,965806,9
B802752,464105,8
SAD 6487,468360,9
SAB 9801,939965,9
FRD 4175,9703,11
SBD 7410,516216,9
SAI 2090,909945,9
B563049,462711,8
AAG 5046,740325,1
EMA 4435,606090,2
LMA 2422,55800,3
CCB 3126,4582,13
STC 2684,1103744,9
SFB 115,1124161,9
PSA 1593,20617,7
CCB 6410,1447,13
SBW 1627,1165932,9
LEA 5804,100400,3
SAJ 8984,458337,9
STP 0153,388150,9
LJC 218,28950,3
SCB 7715,443455,9
HAD 515,110585,14
AAI 9983,734218,1
SBG 2586,470290,9
CCA 3005,107831,13
SAQ 1274,983342,9
SAZ 8843,974687,9
LEA 2847,89471,3
SCA 6043,1126751,9
SBF 5222,1074412,9
SBJ 3210,1162102,9
SBH 8958,467345,9
AAA 2994,227591,1
IAA 2962,353416,10
SBJ 3129,1161993,9
SAI 4659,907203,9
SGA 143,1168375,9
AAE 6712,262474,1
SEC 300,1088726,9
B134652,512926,8
AAP 5359,126684,1
AAF 3852,225709,1
CCA 2525,105198,13
SBH 6517,983247,9
SAY 1820,455650,9
B539719,456970,8
IAA 4914,342275,10
SAF 4620,391714,9
ATR 5225,304988,1
RAA4652,76280,17
SBB 3348,282037,9
SAW 6917,366553,9
SAJ 8400,958285,9
SAS 4702,479850,9
SAQ 5459,498029,9
SBF 4830,1073057,9
SBR 6215,1050062,9
IAA 7842,341803,10
RAB1946,92046,17
SEL 224,1101008,9
SBA 5377,980577,9
SBD 2312,1017994,9
B709348,493551,8
LGD 878,58080,3
SAK 1549,408044,9
AAB 7057,289428,1
SBC 5981,1008966,9
LJA 2181,44270,3
SAI 2675,903505,9
AAE 7195,327577,1
AAD 5809,342863,1
IAA 4067,347928,10
SFC 613,1126390,9
HAH 096,143215,14
SAC 1208,940403,9
SBH 5864,498660,9
OBP 4079,42021,6
SBG 1818,1094304,9
AAW 9715,746320,1
HAO 711,110108,14
SAP 8511,367774,9
SBI 3841,1145504,9
EMB 0200,621133,2
SBI 8110,1154055,9
KDF190,37022,16
B546742,473786,8
SGJ 352,1184747,9
SFW 790,1161483,9
SAG 3947,442238,9
SBJ 2339,1160327,9
AAC 6236,425369,1
APN 730,383418,1
ARJ 328,723066,1
MAN525,120710,15
ACS 308,211906,1
AAG 6710,744595,1
B549622,480856,8
SBR 1873,985285,9
SAE 5838,396215,9
SBL 6962,1014824,9
SAZ 6801,431806,9
EMB 3572,901837648,2
SAE 3472,370989,9
HAA 8509,162501,14
AAC 4326,321705,1
KMM710,22009,16
NCE 4884,109397,5
B115916,408020,8
SAZ 4088,359528,9
B108180,355615,8
LDA 4572,111500,3
SBG 6959,1106718,9
SCN 4706,1140588,9
DAN 601,39022,18
SBC 2783,1004451,9
SAV 4849,410937,9
LDA 3620,99620,3
SBC 9085,950787,9
RAB 7689,80884,17
SAJ 4563,986111,9
DAA 6314,900021053,18
SBA 8498,374072,9
RAD 2708,79184,17
SBI 4368,1146792,9
SBH 2850,1119242,9
APL 336,377786,1
B536970,449726,8
SAB 4161,922333,9
AAB 9437,714715,1
CCB 7308,6549,13
B558628,514066,8
SGI 754,1183929,9
SAI 3487,516423,9
SBI 4832,1147638,9
AAB 9684,278252,1
STP 2204,406859,9
SBI 5595,1148980,9
SDX 819,1082247,9
B509817,396801,8
SBI 2574,1142404,9
AON 785,345961,1
AAE 1738,256971,1
AVH 6415,335183,1
FRA 5705,3956,11
ARZ 149,738836,1
SBJ 4235,1164250,9
SBI 5231,1148261,9
PAA 5828,18828,7
SAK 5913,320677,9
SEX 904,1037518,9
STP 4171,1157349,9
KMK232,35383,16
AAB 8043,228759,1
SBP 3385,1164659,9
SAK 1246,499121,9
SAQ 1299,424372,9
SCM 3833,1182488,9
AAC 7379,245738,1
SAK 5194,460379,9
SCR 2713,1180546,9
SAB 2504,930396,9
RBA1799,9058,17
SAG 8139,474237,9
SAY 6608,423276,9
SBJ 9645,1175423,9
SAK 1561,468204,9
B055031,506267,8
LDC 944,94000,3
DAA 3439,900013468,18
SBI 3268,1144122,9
SBG 1874,1094410,9
SBF 7084,1080713,9
SAH 2598,343558,9
B581640,433384,8
SAZ 9763,393814,9
SBJ 9397,1174810,9
AAE 3897,214500,1
ARJ 052,374551,1
SAG 7871,490197,9
SBZ 706,1009379,9
SBC 9437,1014864,9
HAB 2647,140828,14
SBB 230,861767,9
MAA5689,109186,15
SAJ 6623,400592,9
SCH 4513,387167,9
B551953,488498,8
AAE 9907,271597,1
B515399,403970,8
SBG 8490,446038,9
LGF 780,73750,3
SBI 8638,1155038,9
AAB 8379,215164,1
ATP 4621,160210,1
SCR 9018,473577,9
SBE 7554,1052182,9
B148296,474047,8
SAE 6871,460254,9
SAC 1833,483299,9
GBA 1006,1574,0
LEA 4103,97430,3
AQV 173,718706,1
ARB-770,719447,1
SBW 5894,507688,9
LDD 864,101320,3
B558654,405013,8
B126412,456153,8
LGA 1532,48000,3
SAR 4050,503092,9
LAA 3525,93330,3
STU 0977,1079304,9
SBG 9088,961550,9
JFD 511,128476,12
ATP 1914,234479,1
JFB 3289,130364,12
LGA 1485,34200,3
SAP 7915,406240,9
SAO 3911,424950,9
AAJ 5021,169695,1
B122586,437994,8
QAE 5185,4003669,4
B515653,404382,8
SCI 4075,983235,9
SBG 2034,1094663,9
AAE 2997,307412,1
SAH 2414,447149,9
SBR 7070,1178687,9
SBK 2506,1180025,9
LAC 5813,96580,3
B128365,465305,8
KDF585,37295,16
SBC 1647,1002954,9
B539718,456964,8
SCB 8137,1022967,9
B123429,443328,8
ARX 886,737366,1
SDN 737,1069389,9
DAA 6864,21744,18
SBI 5503,1148810,9
SBY 3523,511809,9
AAF 6253,725309,1
P2 6823,102407,7
B100128,350503,8
OAA 7754,26308,6
AAD 3552,150452,1
SBC 9818,1015530,9
GTP 4024,7278,0
SBH 8665,1135000,9
SBI 2529,1142275,9
SAI 4222,447486,9
SEK 280,1099280,9
SAC 3068,942545,9
SAF 2140,981411,9
SAK 5717,988381,9
SBJ 9916,1176073,9
B588278,426294,8
SAO 8263,982166,9
SBI 9429,1156664,9
SBC 1512,1002809,9
SBI 3927,1145702,9
SAD 5812,432103,9
SAP 7510,489298,9
SAW 6165,491074,9
SBJ 8070,1172013,9
AAP 2034,318034,1
AAP 2508,737976,1
JYP 1463,127373,12
SKV 554,1076839,9
AAF 8651,303706,1
SAQ 4926,388354,9
AAE 7727,327056,1
SBI 2858,1143012,9
STU 0528,1181232,9
SBD 5694,1024334,9
AAA 3742,313667,1
SBC 9852,1015603,9
GED 166,17951,0
SAN 6169,481013,9
SAE 9368,268247,9
SAJ 9208,445670,9
SAG 9263,908687,9
HAF 759,148217,14
SBD 8561,1030787,9
SBD 4333,486542,9
OAA 8129,40944,6
SAW 5853,408211,9
SBD 4206,1021348,9
LEA 3131,91970,3
SBG 3431,1098701,9
STC 1267,974377,9
SAY 5231,969022,9
B550972,487076,8
B550508,483966,8
SCP 4369,922548,9
ATR 6446,316974,1
SCR 1652,1095003,9
OBL 590,41454,6
GBE 758,25101,0
AAA 7838,288055,1
SGL 796,1145276,9
AAF 7948,727713,1
AAD 3616,319174,1
LKA 1113,31580,3
OAA 2613,21464,6
SER 703,1111634,9
SAK 5071,491488,9
B570099,456511,8
SBK 1217,1176739,9
AAA 2946,227865,1
AAB 9792,240860,1
B130590,477217,8
AAD 4158,118432,1
PAA 7420,104387,7
HAB 1517,115468,14
SBA 4472,979006,9
IAA 2509,352088,10
STC 2905,1135992,9
SBJ 7182,1170060,9
PAA 2186,18500,7
SAD 7480,407926,9
SAP 3246,511840,9
SAS 9599,452001,9
SAD 8523,954675,9
B706483,446530,8
AAE 8129,293098,1
SBE 1070,1034079,9
LNA 1696,22700,3
SAW 4403,399166,9
B204181,258562,8
SCE 6296,1158323,9
SAA 7722,926534,9
SBH 3400,934343,9
SAU 8350,960287,9
ETU 0158,560103,2
LGA 4062,70290,3
SBW 3182,1083448,9
SBG 7197,1107368,9
JYO 0748,120923,12
SBB 4065,977606,9
SBD 3778,1020612,9
SBK 2378,1179677,9
EMA 6541,607438,2
SBC 6832,1010261,9
LGB 487,44560,3
SAQ 4716,440786,9
GCA 1312,20416,0
AAG-4885,739159,1
ART 645,736027,1
JFF 843,130120,12
B129328,471735,8
ETU 5195,60006,2
SAO 1784,475696,9
SBJ 6206,1167958,9
MAG525,110355,15
SBG 5789,1104010,9
SBF 3785,1069690,9
MAF699,120347,15
SBK 5258,1186623,9
SAI 7629,288483,9
SAQ 1229,396582,9
SAD 6215,451632,9
SAB 1933,929846,9
SGA 777,1169534,9
AQR 030,717844,1
SAN 5688,472105,9
OAB 343,25250,6
B139006,513943,8
AAE 4035,262377,1
LJB 441,23120,3
AAF-1690,720799,1
QAE 3427,43007,4
STC 8012,420323,9
SBA 8285,915153,9
B526800,424843,8
JFD 892,134584,12
ARD 930,360697,1
SAI 5923,420499,9
SBA 9069,443433,9
RAH319,102946,17
B205991,449006,8
B132679,499262,8
SBP 7366,1057947,9
BBF400,487846,8
AAF 8285,738227,1
AAC 8490,231864,1
MTP3336,14019,15
SAQ 1732,402347,9
OAA 7751,47611,6
SAE 1514,385410,9
MTP2209,13816,15
AAG 2539,740891,1
SAB 6918,936621,9
SBI 5642,1149043,9
SBG 5571,1103578,9
IAA 8902,344063,10
B146021,505055,8
SBE 8529,1055709,9
SAC 4131,943801,9
SAR 2019,462584,9
